"","Sample"
"MAZ",11.1727527734577
"MBD1",4.87197506058996
"MBD2",13.1728625953648
"MBD4",25.5299013760269
"MBD6",2.72243439249324
"MBNL1",62.9584489366321
"MBNL2",12.3903541738614
"MBOAT7",17.8107534539865
"MBP",27.2336500893626
"MBTPS1",12.4207963448212
"MCFD2",14.6534537617269
"MCL1",47.5863317051247
"MCM3",4.92190944160598
"MCM3AP",7.42612111415902
"MCM5",10.924043957151
"MCM6",4.88203412481546
"MCM7",6.22689829139192
"MCMBP",4.24530175935924
"MCOLN1",2.3781493895606
"MCPH1",5.88278789938886
"MCRS1",4.88489697308479
"MCTP1",13.8378883151928
"MCTS1",19.3605120664899
"MCUR1",10.0059849523799
"MDFIC",11.9046849803787
"MDH1",25.1407467969501
"MDH2",45.8641769445924
"MDM2",13.9161184585144
"MDM4",15.3982007432885
"ME2",14.6035599179712
"MEA1",15.1175797199557
"MEAF6",13.9556008448763
"MECP2",25.0481538537329
"MED1",9.57659156303676
"MED10",12.9120543668489
"MED11",9.50546176264638
"MED12",2.46352965623822
"MED13",23.7729432501051
"MED13L",19.7192099451457
"MED14",1.79395304294748
"MED15",5.19727862838595
"MED16",2.10958150948659
"MED17",3.16990686991238
"MED19",6.52224449765626
"MED21",4.96359495786911
"MED23",0
"MED25",3.76757185796283
"MED28",15.5372175450958
"MED29",10.668516923864
"MED30",17.1967146486679
"MED31",5.82413243686038
"MED4",22.0009583190918
"MED6",5.97199778319187
"MED7",6.69311797220907
"MED8",7.63487026324106
"MEF2A",17.7210117716664
"MEF2C",10.7876035755572
"MEF2D",10.1251037764177
"MEFV",5.97689183570998
"MEGF9",9.71035507822096
"MEI1",14.647164052519
"MEPCE",2.22683285287467
"MET",10.1604311066573
"METAP1",6.62649349927534
"METAP2",22.3445878321864
"METRNL",25.2326013646305
"METTL14",12.2170509118739
"METTL16",5.33928494801913
"METTL17",7.97266134691558
"METTL23",6.7384457476402
"METTL2B",7.9418834889919
"METTL3",2.40707764134052
"METTL5",18.5745504784955
"METTL6",3.34571190749603
"METTL7A",9.69789005720382
"METTL8",8.94719930532517
"METTL9",28.721773652065
"MFAP1",11.4471033178402
"MFF",15.6799175806095
"MFN1",6.53568443876209
"MFN2",9.6088132947893
"MFNG",15.1077713214063
"MFSD1",37.8195710148151
"MFSD10",16.1936257231014
"MFSD12",13.0624985974379
"MFSD2B",6.18249569166173
"MGA",2.37388155789006
"MGAT1",46.0755911173414
"MGAT2",7.7724341741626
"MGAT4A",9.53289245784842
"MGAT4B",3.57128043220081
"MGAT5",5.54487865070622
"MGLL",21.9393456879576
"MGME1",4.41724268448391
"MGRN1",4.93162355533347
"MGST1",8.66306274208661
"MGST2",0
"MGST3",24.1439889550678
"MIA3",27.1810341994666
"MIAT",6.49548824516751
"MIB1",18.4876884710463
"MIB2",6.76017336487574
"MICAL1",21.4568766206893
"MICALL2",17.6608855644073
"MICU1",10.3580745626825
"MICU2",15.5994669019458
"MID1IP1",12.1287839477877
"MIDN",6.40855262516407
"MIEF1",1.71843897828664
"MIEN1",11.3177644022588
"MIER1",26.7815104107878
"MIF",101.467554940262
"MIF4GD",4.13474620338634
"MIIP",5.27839020073693
"MILR1",10.4442377992751
"MINK1",8.66868306177061
"MIOS",4.36370412525738
"MIR142",15.3520012184439
"MIR155HG",21.5791583842506
"MIR210HG",7.9417727903106
"MIR22HG",7.08545904387823
"MIS12",2.76498987447142
"MIS18BP1",33.2177743788931
"MITD1",21.37857034111
"MITF",2.23193871691201
"MKKS",8.04986789971021
"MKLN1",11.0290558860933
"MKNK1",7.78283209267086
"MKNK2",11.52641322699
"MKRN1",23.6404889721773
"MLEC",12.0340485126274
"MLF1",13.7448403622647
"MLF2",16.3801677918151
"MLH1",7.09077245068019
"MLKL",2.17701279979637
"MLLT10",0
"MLLT3",7.6998333055668
"MLLT6",11.0534986987817
"MLX",12.9724298108455
"MLXIP",6.35048499975574
"MMADHC",17.4204037521794
"MMGT1",2.15483651318793
"MMP14",10.0066224753402
"MMP19",26.1563445683795
"MMP9",36.6002726517398
"MMS19",4.52002945477479
"MNAT1",1.88320816228897
"MNDA",31.2328739309098
"MNT",2.8688188305802
"MOB1A",48.5661348413578
"MOB1B",16.6878192296955
"MOB2",8.83789421818582
"MOB3A",16.1386888064536
"MOB3C",9.1336165259882
"MOB4",13.2837113382976
"MOCS2",7.99178187353725
"MOGS",16.5236214163655
"MON1B",2.71842161884635
"MON2",4.54999463310069
"MORC3",17.8950726716808
"MORF4L1",55.3843746037729
"MORF4L2",28.1047822155637
"MOSPD2",4.66743598331309
"MOV10",2.87258427822043
"MPC1",11.0694193909074
"MPC2",9.55428114742449
"MPDU1",12.3163170696092
"MPEG1",32.0010411463119
"MPG",10.8641810332996
"MPHOSPH10",23.2305299710039
"MPHOSPH6",21.3681587591128
"MPHOSPH8",18.2595332515896
"MPHOSPH9",12.3468028693343
"MPI",3.862028063954
"MPLKIP",5.59998443735043
"MPP1",18.9628384694147
"MPRIP",8.7917625658576
"MPZL1",4.51845740856611
"MR1",16.9815680290138
"MRAS",0
"MRFAP1",28.4211516229918
"MRFAP1L1",23.5577101059121
"MRGBP",2.52511599844449
"MRI1",5.32974525523392
"MROH1",4.201030684288
"MRPL1",10.0991311144909
"MRPL10",6.06927251600529
"MRPL11",11.1489248929103
"MRPL12",8.88647969777299
"MRPL13",23.6256637262252
"MRPL14",25.1317477673388
"MRPL16",9.43016475506421
"MRPL17",10.6687539838413
"MRPL18",21.1599639467955
"MRPL19",12.5914891803126
"MRPL2",0
"MRPL20",21.6890047413258
"MRPL21",19.6697318667918
"MRPL22",9.78627688482468
"MRPL23",8.78123245969711
"MRPL24",4.8168808141799
"MRPL27",9.83845741990429
"MRPL28",9.49972794824046
"MRPL3",14.6945385226531
"MRPL32",9.90161698666913
"MRPL33",40.892378143612
"MRPL34",25.5718797111839
"MRPL35",5.32437369377713
"MRPL36",8.26549066388511
"MRPL39",2.40279345819456
"MRPL4",11.3996635299577
"MRPL40",14.128951025296
"MRPL41",11.517198809266
"MRPL42",8.17140880458384
"MRPL43",10.5589454996707
"MRPL44",10.0315717311409
"MRPL47",11.8675535389881
"MRPL49",4.92274689505052
"MRPL50",6.17571539242459
"MRPL51",32.1109026251373
"MRPL52",28.0026960933607
"MRPL54",18.4467063773517
"MRPL55",13.2204251168434
"MRPL9",5.56363658602695
"MRPS10",7.75116663964069
"MRPS11",4.12683653384695
"MRPS12",15.3701635754188
"MRPS14",14.409255054596
"MRPS15",13.0775710797821
"MRPS16",19.1604494353029
"MRPS18A",8.25490438581899
"MRPS18B",6.98246151922791
"MRPS18C",31.2701843990819
"MRPS21",35.2139330367165
"MRPS22",6.37282113994992
"MRPS23",7.74203159646243
"MRPS25",1.71843897828664
"MRPS26",10.3499269525904
"MRPS27",7.09700592937057
"MRPS28",7.40725253572049
"MRPS30",5.70432154191761
"MRPS31",13.4907053228141
"MRPS33",11.0499716405698
"MRPS34",20.4887194244937
"MRPS35",12.8656625817223
"MRPS36",22.4260270870839
"MRPS5",20.7885548787307
"MRPS6",26.2691605888336
"MRPS7",6.94569724798325
"MRPS9",3.92250609192547
"MRRF",8.64622449011821
"MS4A1",36.1884082480157
"MS4A14",8.87068927998003
"MS4A4A",11.7706501612905
"MS4A6A",1.08409167105792
"MS4A7",62.8235476046464
"MSANTD3",4.79070602312061
"MSANTD4",3.51239202123412
"MSH3",6.97663109816572
"MSH6",12.0209259872096
"MSI2",7.70904572627555
"MSL1",23.2746310390456
"MSL2",5.53268769188619
"MSL3",31.8494351402955
"MSMO1",11.4985652614264
"MSN",57.4172334110541
"MSR1",12.1227658671741
"MSRB1",10.0627550881703
"MT1A",1.34985191118494
"MT1E",7.72891742782673
"MT1F",10.1663229241722
"MT1G",10.0162524243908
"MT1H",2.96577479285817
"MT1X",16.9534003637855
"MT2A",57.4104650429194
"MTA1",11.7150184752889
"MTA2",8.68865347684018
"MTCH1",11.2545134328535
"MTCH2",13.6110012803225
"MTDH",40.9926773199628
"MTF1",10.4023405192531
"MTF2",10.4114073537425
"MTFP1",6.35636362752382
"MTFR1L",2.36632141871693
"MTHFD2",25.0307466827908
"MTHFR",6.93654090874783
"MTHFS",12.6082442752344
"MTIF2",5.63335903217951
"MTIF3",15.5507174545743
"MTM1",6.00798033645012
"MTMR10",2.18388193631237
"MTMR12",4.99768806226378
"MTMR14",13.3317993714372
"MTMR3",10.4302464942173
"MTMR4",6.76237751848449
"MTMR6",6.50279664352758
"MTPN",25.9474600467831
"MTR",7.09360221406928
"MTRF1L",10.47148694304
"MTRNR2L1",254.216142940342
"MTRNR2L10",79.7864568928153
"MTRNR2L11",151.004542255714
"MTRNR2L12",255.720962520415
"MTRNR2L13",112.681499683177
"MTRNR2L2",251.042358098379
"MTRNR2L3",183.787615560718
"MTRNR2L4",37.6314701280839
"MTRNR2L5",98.0214356689401
"MTRNR2L6",145.543614960648
"MTRNR2L7",169.752058263189
"MTRNR2L8",247.705318226559
"MTRNR2L9",80.1743619671124
"MTSS1",16.0216860331195
"MUS81",12.7176175752701
"MVB12A",5.52404333540003
"MVD",9.50726438067239
"MVP",20.8288162206878
"MX1",36.0818124774085
"MX2",28.1330772480644
"MXD1",27.9901044188778
"MXD4",8.16120989198773
"MXI1",25.7735286419267
"MYADM",12.604494899012
"MYCBP",3.55262798908556
"MYCBP2",38.3455261953766
"MYD88",19.5723824848309
"MYH9",38.1314857082544
"MYL12A",93.4046747084112
"MYL12B",97.8216229159816
"MYL6",150.395230303935
"MYL6B",10.5078089750982
"MYLIP",7.01361275195322
"MYNN",7.27485725536949
"MYO1E",3.9459331385899
"MYO1F",13.7592135467093
"MYO1G",27.0620785765263
"MYO5A",19.95886284191
"MYO9A",3.42777911547187
"MYO9B",24.4969118375276
"MYOF",17.1435888400465
"MYSM1",10.609459941355
"MZT1",6.60650605888207
"MZT2A",14.967266425038
"MZT2B",31.4235745641813
"N4BP1",12.0465788468645
"N4BP2",7.84083386666993
"N4BP2L1",11.9805040958084
"N4BP2L2",32.6683764204945
"NAA10",16.0899698387749
"NAA15",13.0498472555038
"NAA20",9.75359341468053
"NAA25",12.0333664292876
"NAA30",6.50687446340665
"NAA35",7.89537840051511
"NAA50",15.583479855269
"NAB1",6.68958983354208
"NAB2",2.71788419878913
"NABP1",26.2975502230989
"NACA",128.715364947668
"NACA2",76.3016922423365
"NACC1",3.1647346894547
"NADK",2.34667712499619
"NADSYN1",9.06914733742463
"NAE1",9.8836252204582
"NAGA",14.1246713756368
"NAGK",37.5645094065237
"NAMPT",75.5227906579502
"NANS",15.1108171033881
"NAP1L1",133.573500347502
"NAP1L4",27.8417982906533
"NAPA",20.6021025831098
"NAPG",5.2844474153024
"NARF",19.8597645087856
"NASP",23.4867707546628
"NAT10",10.6322911025403
"NAV1",7.47690624666943
"NBAS",7.40501899703633
"NBEAL1",77.9175165252831
"NBEAL2",35.4368221430611
"NBN",32.7517740304455
"NBPF1",17.281059883656
"NBPF10",27.3388782811826
"NBPF12",7.42549731616587
"NBPF14",8.15282403411258
"NBPF20",8.67444908845444
"NBPF3",9.06845333403417
"NBPF9",19.7853722753971
"NBR1",12.6218364421369
"NCAPG2",8.1196422593093
"NCBP1",2.77455599271784
"NCBP2",16.4709103921181
"NCEH1",6.89806091430469
"NCF1",22.2651223261664
"NCF2",42.6555923157827
"NCF4",17.2369427476466
"NCK1",16.561093867237
"NCK2",8.08044365119362
"NCKAP1L",29.6277877208243
"NCL",88.8556595940247
"NCLN",3.93774202300422
"NCOA1",7.8710756628879
"NCOA2",5.72954674601311
"NCOA3",14.3739481685719
"NCOA4",51.7579520818981
"NCOA5",6.82599621203458
"NCOA6",3.69647778321865
"NCOA7",12.9746395426522
"NCOR1",35.0053394913513
"NCOR2",7.91965538565861
"NCSTN",3.18106734941549
"NDE1",4.7330503353167
"NDEL1",12.8567800522175
"NDFIP1",10.151820097175
"NDRG1",38.3420734777869
"NDRG3",0
"NDUFA1",61.4932188318664
"NDUFA10",6.69782714138989
"NDUFA11",28.5304269454766
"NDUFA12",15.2434659971883
"NDUFA13",38.9470647592618
"NDUFA2",38.5320912076669
"NDUFA3",24.4873691076133
"NDUFA4",82.8378048269651
"NDUFA5",20.683102660355
"NDUFA6",50.5690775156412
"NDUFA8",12.3928667974035
"NDUFA9",11.3054835197403
"NDUFAB1",29.8940403856532
"NDUFAF3",19.5719885815634
"NDUFB1",32.5477200773812
"NDUFB10",27.3801702780722
"NDUFB11",42.357061574764
"NDUFB2",54.548898784132
"NDUFB3",34.1601501399829
"NDUFB4",43.5004407784852
"NDUFB5",23.8634064105553
"NDUFB6",29.2466594672458
"NDUFB7",26.3816648146559
"NDUFB9",43.6299072814881
"NDUFC1",23.1985989989205
"NDUFC2",27.8223735624773
"NDUFS1",13.9062905461496
"NDUFS2",10.0841674957528
"NDUFS3",13.7527286965367
"NDUFS4",14.3356802751402
"NDUFS5",50.0664620245701
"NDUFS6",18.5506430575331
"NDUFS7",18.3951567646813
"NDUFS8",24.8683641290084
"NDUFV1",8.93871048633229
"NDUFV2",17.6677769637036
"NDUFV3",7.94225724289343
"NEAT1",64.1968304530455
"NECAP2",15.6623819874058
"NEDD1",4.49878419399441
"NEDD8",35.2876104319705
"NEK1",2.52511599844449
"NEK7",25.0599700550198
"NEK9",4.35763483102163
"NELFCD",7.15268261135068
"NELFE",15.3862483370919
"NELL2",0.793432975714906
"NEMF",15.5757947870928
"NENF",7.58277135499609
"NEU1",10.106928089698
"NF1",8.45834735963748
"NF2",1.57212897212166
"NFAM1",7.33440152994862
"NFAT5",14.8083904209141
"NFATC2",4.2050007464087
"NFATC2IP",7.17116064679182
"NFATC3",4.88595981040858
"NFE2L1",28.1168341552016
"NFE2L2",61.4680831868337
"NFIC",16.7867412544602
"NFIL3",13.7551514831021
"NFKB1",32.850842935701
"NFKB2",15.7051851437423
"NFKBIA",70.8282455970925
"NFKBIB",13.5456417290573
"NFKBID",4.98693682862877
"NFKBIE",15.2211788833357
"NFKBIZ",18.9766564592568
"NFRKB",6.93748656193596
"NFU1",7.61234122070133
"NFX1",16.643563454395
"NFXL1",47.7275137314402
"NFYB",3.64836519298034
"NFYC",9.84057521931077
"NGDN",9.22388161573814
"NGLY1",8.82614251330193
"NHP2",8.77295248369664
"NIN",22.484557457855
"NINJ1",62.4138753136423
"NIPA2",6.92205481438055
"NIPAL3",5.30290447617242
"NIPBL",36.7504700615217
"NISCH",5.83426178323319
"NIT1",3.03006130274436
"NIT2",8.45751457583208
"NKAP",16.1463381929101
"NKG7",18.9809579560951
"NKIRAS2",12.8180190154275
"NKTR",20.8588530039271
"NLK",4.943566814798
"NLRC4",13.5287235008986
"NLRC5",12.9496910743772
"NLRP1",7.21557234599779
"NLRP2",8.43510877954241
"NLRP3",9.13723702966428
"NMD3",0.793432975714906
"NME1",10.6160287865167
"NME1-NME2",5.26222299949494
"NME3",20.5662381562409
"NME4",8.11627713083039
"NMI",27.0960051319085
"NMRK1",14.790518995555
"NMT1",13.8926883628058
"NMT2",11.8382812992884
"NNT",3.3984447353852
"NOA1",6.08623998753079
"NOB1",11.7573063811236
"NOC3L",17.5935398485581
"NOD2",7.71536674208824
"NOL10",12.1855900095319
"NOL11",4.90329815287951
"NOL7",47.2928804765399
"NOL8",18.6312377730739
"NOL9",5.29703287809198
"NOLC1",18.5285878326385
"NONO",33.3270506001968
"NOP10",45.8566323372975
"NOP14",3.50175580077641
"NOP56",14.2644748067627
"NOP58",21.6386116339215
"NOSIP",28.3653375025681
"NOTCH1",0.95240949259175
"NOTCH2",13.57737602667
"NPAT",17.3552805936356
"NPC1",3.0185563501521
"NPC2",68.4895614447171
"NPEPPS",20.9362014747257
"NPHP3",0
"NPIPB5",4.63346105745224
"NPL",35.4972841572908
"NPLOC4",5.82412797080319
"NPM1",89.1010741025458
"NPTN",11.8933665651447
"NQO2",15.6633625018254
"NR1D2",2.78507972265253
"NR1H2",7.68835144328855
"NR3C1",34.6920191387769
"NRAS",11.7914437628169
"NRBF2",11.768489843916
"NRBP1",18.1141259643667
"NRDE2",3.09309929713189
"NRG1",2.97358701910651
"NRIP1",9.1045309689389
"NRP1",10.1438785126688
"NRP2",11.1138735225545
"NSA2",45.9096177441905
"NSD1",31.7100999533223
"NSF",6.26534469228269
"NSFL1C",5.89882348851608
"NSL1",10.5529134445255
"NSMAF",13.4181214043841
"NSMCE1",1.92392973205652
"NSMCE2",3.08313520205185
"NSMCE4A",7.95049660017076
"NSRP1",20.1621418520523
"NSUN2",14.0331250444504
"NSUN5",6.94072220785152
"NT5C",11.4324773427584
"NT5C2",10.5045856055363
"NT5C3A",19.4901363454461
"NT5C3B",7.97809018407341
"NT5DC1",5.88027980974425
"NTAN1",12.3357189738758
"NTMT1",4.06688159436246
"NTPCR",3.14412367996369
"NUB1",36.8589619876392
"NUBP1",4.65055308043765
"NUBP2",15.2355700493833
"NUCB1",19.7421864453908
"NUCB2",13.6816661055486
"NUCKS1",54.6700236883519
"NUDC",22.9391612997252
"NUDCD1",2.20299351911501
"NUDCD2",9.0380012835941
"NUDCD3",5.44386602443253
"NUDT16L1",4.54207055774093
"NUDT21",15.0188451020651
"NUDT22",11.5036943266497
"NUDT3",12.7050849754114
"NUDT5",7.73134359407032
"NUDT9",1.71843897828664
"NUFIP2",17.3090150292442
"NUMA1",22.2405783928243
"NUMB",20.3375871334274
"NUP107",11.4468746500634
"NUP153",13.0793838540383
"NUP205",5.5610658958167
"NUP214",11.7080040310161
"NUP50",11.8255630119233
"NUP54",5.99238213917562
"NUP62",18.2830493095676
"NUP85",6.91086958075082
"NUP88",12.4212023402231
"NUP98",9.54691863441536
"NUS1",8.32355073690006
"NUTF2",16.0511562724061
"NUTM2A-AS1",6.79980436202956
"NVL",7.22986368840651
"NXF1",8.54874889115219
"NXPE3",7.85828001287047
"OARD1",3.08779684121748
"OAS1",23.096213144586
"OAS2",11.7499604045088
"OAS3",11.5215997942231
"OASL",4.78095919923058
"OAZ1",136.183231983703
"OAZ2",18.6201725737577
"OCIAD1",29.7093885897253
"OCIAD2",24.4118578075765
"ODC1",13.8845084045404
"ODF2L",8.24964340453834
"ODF3B",21.4880404005195
"OFD1",25.4193746710595
"OGDH",14.3750076807826
"OGFOD1",2.42546637595125
"OGFR",3.78155579265978
"OGFRL1",25.6080609284124
"OGT",14.5181899365918
"OIP5-AS1",31.4442717890874
"OLA1",19.0802467810886
"OLFML2B",2.53644959046926
"OLR1",21.7921105777878
"OPA1",5.95842886668109
"OPA3",6.72461939381303
"OPN3",10.9187267728962
"OPTN",22.2982768531967
"ORAI1",8.76596309036516
"ORAI2",22.5508644060007
"ORAI3",9.2093385631405
"ORC2",6.70737904325118
"ORC3",11.3116405497652
"ORC4",5.85596141709006
"ORMDL1",17.2857074734309
"ORMDL2",15.256898296421
"ORMDL3",15.1206075400587
"OS9",32.0547307318081
"OSBP",4.9195478021756
"OSBPL11",18.8504829014287
"OSBPL2",2.5409126102408
"OSBPL3",1.89450510628849
"OSBPL8",32.5859534824757
"OSBPL9",11.5844037107212
"OSCAR",5.95167464068639
"OSER1",17.2421764929614
"OSGEP",9.44962944648058
"OST4",82.7478643689563
"OSTC",23.494597450586
"OSTF1",26.3808803764838
"OSTM1",9.59001669402722
"OTUB1",17.4463515491784
"OTUD1",9.71434795600696
"OTUD4",6.69571140532669
"OTUD5",8.90679825163379
"OXA1L",22.7398251054925
"OXLD1",16.2356756618961
"OXNAD1",9.0350960347133
"OXR1",13.7782748810037
"OXSR1",28.2658200332568
"P2RX4",14.1161699044353
"P2RX7",6.54784629422287
"P2RY10",27.426418969005
"P2RY11",2.537914601701
"P2RY6",0
"P2RY8",8.63067900355102
"P4HA1",56.1607367087815
"P4HB",40.6986380942683
"PA2G4",34.3158178925547
"PABPC1",211.688923511182
"PABPC3",92.8737846043382
"PABPC4",44.0284347120849
"PABPN1",11.0044442317826
"PACS1",5.3804414014894
"PACSIN2",10.0246509657423
"PAF1",1.92392973205652
"PAFAH1B1",24.9436272481025
"PAFAH1B2",23.2820252862364
"PAG1",26.2959672584937
"PAICS",9.99006410347376
"PAIP1",3.61925817752846
"PAIP2",51.6626722128845
"PAK1",13.7479065848217
"PAK1IP1",7.22580183421222
"PAK2",45.6421028855234
"PALLD",8.32743677300314
"PAM",14.0273715468338
"PAN3",7.80409966034318
"PANK2",6.62968501441759
"PANK3",5.8870501699814
"PAPOLA",46.652783251309
"PAPOLG",5.49103271369359
"PAPSS1",13.6303892301599
"PAPSS2",6.02338523573126
"PARK7",45.9143652977833
"PARL",12.0059782779679
"PARN",5.2840674871733
"PARP1",23.1345594169091
"PARP10",6.25203472474601
"PARP11",2.6879380820034
"PARP12",9.6219915930666
"PARP14",65.4035855277038
"PARP4",30.6082651416737
"PARP6",7.09853291960288
"PARP8",13.1368586222476
"PARP9",37.3414145493039
"PARVB",9.03542356754084
"PARVG",18.0557464703167
"PASK",11.5836356155078
"PATL1",8.95964364206335
"PAXBP1",17.2237474545869
"PBDC1",12.6780599003956
"PBRM1",26.0803286003488
"PBX3",9.9469065697204
"PBXIP1",13.9359979350328
"PCBD1",13.1051587404011
"PCBP1",90.9306777470274
"PCBP1-AS1",2.40236687874968
"PCBP2",44.8293443550661
"PCED1B",1.75386008669185
"PCED1B-AS1",18.119858534189
"PCF11",17.535666396892
"PCGF3",10.0784823158482
"PCGF5",26.3202797136735
"PCID2",10.881219416661
"PCIF1",3.24813399667282
"PCM1",37.6220263866829
"PCMT1",17.8596439231445
"PCMTD1",23.4953611483415
"PCMTD2",1.22460330720462
"PCNA",7.98761832192072
"PCNP",33.93505461015
"PCNT",3.38950581704759
"PCSK7",10.2226940370655
"PCYT1A",13.467098938746
"PDAP1",13.5340053686562
"PDCD10",32.6441299507377
"PDCD11",6.56484103512645
"PDCD2",5.62742860812983
"PDCD4",72.855113883408
"PDCD5",27.4847152041459
"PDCD6",19.6014747608008
"PDCD6IP",4.06197750092142
"PDCD7",6.50613402610915
"PDCL",5.50657107973454
"PDCL3",17.9073132625725
"PDE3B",12.0289596603422
"PDE4A",10.1055419259456
"PDE4B",23.5978888377563
"PDE4D",12.4591722349292
"PDE4DIP",32.9146531534437
"PDE6D",8.07973230396627
"PDE7A",5.61284017696019
"PDE8A",5.80661517885397
"PDHA1",6.95625159573007
"PDHB",12.9741268929913
"PDHX",8.45106997495558
"PDIA3",66.8335986924804
"PDIA4",26.6561196112403
"PDIA6",39.8219528123429
"PDK1",12.4535584327958
"PDK4",4.51659091767353
"PDLIM5",10.1566068521763
"PDLIM7",5.59554246677416
"PDP1",0
"PDPK1",9.4026428885141
"PDRG1",5.37045996139609
"PDS5A",22.833835452743
"PDS5B",24.3160444728097
"PDXDC1",14.2471750248609
"PDXK",19.4437476223018
"PDZD11",2.53941239963662
"PDZD8",4.74755656015452
"PEA15",57.7108147629902
"PEAK1",2.11605105085783
"PEBP1",15.1533610491954
"PEF1",13.8141186225351
"PELI1",12.5473849466419
"PELI2",4.22506479477434
"PELO",5.04987591886863
"PELP1",5.10052390202391
"PEPD",10.9164268385379
"PER1",3.13629590316317
"PES1",4.50642095259671
"PET100",23.4506164356847
"PEX1",6.78529221889744
"PEX11B",2.90320010666318
"PEX16",2.18388193631237
"PEX2",15.5272019732693
"PEX26",3.6269701859543
"PFDN1",14.0619615171861
"PFDN2",22.6374314067394
"PFDN4",27.2246614282413
"PFDN5",169.239640129453
"PFDN6",21.1794355795484
"PFKFB3",49.5391238636095
"PFKFB4",10.9263709927403
"PFKL",24.1596126175656
"PFKP",11.9316703538878
"PFN1",112.322492449411
"PGAM1",27.7670832609474
"PGD",28.7539294199326
"PGGT1B",10.5250477663515
"PGK1",118.255584916041
"PGLS",15.6653778363824
"PGM1",8.96822413664799
"PGM2",3.0873909746693
"PGM3",0
"PGPEP1",3.1836131365487
"PGRMC1",6.24696330684116
"PGRMC2",14.4530467215607
"PGS1",5.77993092412089
"PHACTR2",20.9755962899597
"PHACTR4",7.20665206841581
"PHAX",18.9423628911259
"PHB",11.3615170927863
"PHB2",14.5811543835974
"PHC2",12.1051366043674
"PHC3",5.01910872462773
"PHF1",6.14296201292258
"PHF10",12.1570284768722
"PHF11",32.1389140051643
"PHF12",4.51027051025853
"PHF14",14.8652261477202
"PHF2",3.72621599524938
"PHF20",17.1921912915207
"PHF20L1",25.0357862047062
"PHF21A",16.7875709257206
"PHF23",11.5539796627698
"PHF3",51.4672843683077
"PHF5A",7.4494590076874
"PHF6",13.5686835481494
"PHF8",4.69575180632561
"PHIP",26.5464451252171
"PHKB",14.7049235462156
"PHKG2",4.69256023149443
"PHLDA1",11.8067346751174
"PHPT1",20.58732847431
"PHRF1",2.54729306240676
"PHTF1",0.778695996406757
"PHTF2",1.73201997359332
"PHYKPL",9.24332153253124
"PI4K2B",7.35632107243037
"PI4KA",5.38438915638381
"PI4KB",10.5141501680333
"PIAS1",12.505848396669
"PIAS2",4.3423143899282
"PIAS4",2.1285479075917
"PIBF1",7.51903729343065
"PICALM",30.9765128658862
"PID1",34.7782908288719
"PIGC",4.64514107217025
"PIGF",8.96819912295947
"PIGG",3.34850785852019
"PIGP",9.79083411551117
"PIGS",8.9989558580796
"PIGT",6.07760186940479
"PIH1D1",16.7453715153201
"PIK3AP1",50.0645787084625
"PIK3C2A",21.271388939909
"PIK3C3",10.8631881281677
"PIK3CA",4.92327186468866
"PIK3CB",30.6399524937256
"PIK3CD",6.22854522283543
"PIK3CG",3.74600538430666
"PIK3IP1",15.4064374402627
"PIK3R1",58.9802062106375
"PIK3R5",15.0774366189644
"PIKFYVE",26.1396952560172
"PILRA",31.1421265332328
"PIM1",15.1369648452183
"PIM2",10.7684624413871
"PIM3",20.3476101321598
"PIN1",11.6483700398188
"PIN4",16.237226000082
"PIP4K2A",12.7461552539542
"PIP5K1A",4.39610020114069
"PISD",4.56554457465501
"PITHD1",9.21307874903193
"PITPNA",18.7877840036725
"PITPNB",4.28819047144416
"PITPNC1",0
"PITPNM1",14.5319036806542
"PJA2",21.6891517162101
"PKIB",2.87460831092356
"PKM",118.285758163685
"PKN1",11.8174276686818
"PKN2",18.1435012343091
"PLA2G7",29.422453679565
"PLAA",1.73110548899851
"PLAC8",24.0528633372127
"PLAU",4.99865492714376
"PLAUR",37.3276871189546
"PLBD1",7.07614599609758
"PLCG2",13.0919021449415
"PLCL2",2.57500950190448
"PLD2",7.65657790306714
"PLD3",19.3859813237264
"PLEC",13.614502793422
"PLEK",36.0997471643804
"PLEKHA1",8.34971099969467
"PLEKHA2",21.2341946961694
"PLEKHA3",1.20242702059618
"PLEKHA5",7.55880483794907
"PLEKHB2",29.2962129764215
"PLEKHF2",6.96513154787751
"PLEKHG2",7.16109228930797
"PLEKHJ1",8.35383564667269
"PLEKHM1",0.778695996406757
"PLEKHM2",18.1049173099285
"PLEKHO1",45.3135730470103
"PLEKHO2",11.6605463585501
"PLGRKT",8.91181112683378
"PLIN2",86.468807224325
"PLIN3",13.1100843827686
"PLK3",4.01541898945998
"PLOD1",5.6681807909648
"PLP2",33.7003962050814
"PLRG1",18.0803137824301
"PLSCR1",37.9910854807039
"PLXDC2",19.8331004784159
"PLXNB2",11.0131070589768
"PLXNC1",21.7026722082469
"PLXND1",17.8559924465198
"PMAIP1",8.90378249468015
"PMF1",8.96409346534878
"PML",1.34985191118494
"PMP22",11.3566574804173
"PMPCA",2.18388193631237
"PMPCB",13.088767451186
"PMVK",3.77780160831515
"PNISR",40.2205537657758
"PNKD",7.54711079504457
"PNKP",1.68301533349497
"PNMA1",9.54243011562253
"PNN",26.7682116145038
"PNO1",7.756264924318
"PNP",15.7509629058555
"PNPLA2",12.7946490378099
"PNPLA6",18.7267557108054
"PNPLA8",19.689929330713
"PNPT1",13.8287478948185
